RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in English,Avg. score in English
10675,3208011,0,1,0,0,6130.7,1,1996-09-01,225,1,1,0,1,1,18,41
196358,3208011,0,1,0,0,6130.7,1,2017-09-01,388,1,1,0,1,1,35,77
196361,3208011,0,1,0,0,6130.7,0,2017-09-01,586,1,1,1,1,1,47,73
20698,3208042,1,0,0,0,6910.85,1,1967-09-01,173,0,1,0,0,1,15,67
20699,3208042,1,0,0,0,6910.85,0,1958-09-25,218,1,1,1,1,1,15,49
49786,3208052,1,0,0,0,7614.7,1,1996-01-01,333,1,1,0,1,1,33,51
44610,3208072,1,0,0,0,10637.23,1,1999-09-01,444,1,1,0,0,1,25,66
86184,3210022,1,0,0,0,6867.54,0,1945-09-03,226,0,1,1,0,1,16,49
60101,3211012,1,0,0,0,7229.85,1,1975-12-15,581,0,1,1,0,1,43,74
60102,3211012,1,0,0,0,7229.85,1,1985-10-10,978,1,1,1,0,1,84,84
60155,3211012,1,0,0,0,7229.85,1,1992-09-01,761,0,1,1,0,1,70,80
90417,3211012,1,0,0,0,7229.85,1,1992-09-01,230,1,1,1,0,1,11,68
12743,3211022,1,0,0,0,7198.45,0,1985-10-11,97,0,1,1,0,0,14,50
30228,3211022,1,0,0,0,7198.45,0,1989-09-01,246,0,1,1,1,1,20,66
44462,3211022,1,0,0,0,7198.45,1,1993-01-01,810,1,1,0,1,1,70,75
53462,3212012,1,0,0,0,5349.96,1,1982-11-30,238,1,1,1,0,1,26,59
20973,3212022,1,0,0,0,7525.17,1,1946-01-01,292,1,1,0,0,1,30,49
34610,3212042,1,0,0,0,6072.23,1,1958-09-01,193,1,1,0,0,1,11,38
22946,3212062,1,0,0,0,5875.37,1,1996-01-01,266,1,1,0,0,1,26,38
69826,3214042,1,0,0,0,5227.2,1,1946-09-01,324,1,1,0,1,1,20,64
69877,3214042,1,0,0,0,5227.2,1,1946-09-01,223,0,1,0,0,1,28,49
41982,3214062,1,0,0,0,6353.25,1,1945-06-20,154,0,1,1,0,1,15,65
43382,3214062,1,0,0,0,6353.25,1,1975-12-15,276,1,1,0,0,0,24,78
55148,3214062,1,0,0,0,6353.25,1,1946-04-01,185,0,1,0,0,0,17,62
48321,3214082,1,0,0,0,6142.55,1,1983-09-01,249,1,1,1,1,1,21,48
12095,3214092,1,0,0,0,6744.45,0,1988-09-01,122,0,1,1,0,0,14,63
262223,3214092,1,0,0,0,6744.45,1,2017-09-01,175,1,1,0,1,1,10,67
3993,3214011,0,1,0,0,5329.96,1,1947-08-31,663,1,1,0,0,1,39,48
14322,3214011,0,1,0,0,5329.96,1,1956-09-01,448,1,1,0,0,1,42,65
15521,3214011,0,1,0,0,5329.96,1,1966-09-01,688,1,0,0,0,0,83,69
15635,3214011,0,1,0,0,5329.96,1,1979-09-01,849,1,1,1,1,1,118,68
15697,3214011,0,1,0,0,5329.96,1,2001-09-01,632,0,1,1,1,0,50,76
15785,3214011,0,1,0,0,5329.96,1,1980-09-01,546,1,1,0,0,1,85,66
15795,3214011,0,1,0,0,5329.96,1,1947-09-01,368,1,1,1,0,1,37,48
17844,3214011,0,1,0,0,5329.96,1,1983-09-01,569,1,1,1,1,1,56,60
262400,3214011,0,1,0,0,5329.96,1,2017-09-01,603,1,1,0,0,1,44,75
26785,3214102,1,0,0,0,5179.63,0,1946-09-01,321,0,1,1,1,0,18,67
48371,3214102,1,0,0,0,5179.63,0,1946-09-01,180,1,1,0,1,1,12,64
53156,3214102,1,0,0,0,5179.63,1,1945-09-01,264,1,1,0,1,1,23,45
105630,3215052,1,0,0,0,5057.02,1,1947-10-01,239,0,1,1,0,1,17,59
16642,3215011,0,1,0,0,4891.07,1,1945-09-01,632,1,1,0,0,1,51,68
16643,3215011,0,1,0,0,4891.07,1,1958-09-01,440,0,1,0,0,1,41,52
16644,3215011,0,1,0,0,4891.07,1,1961-09-01,778,1,1,0,0,1,93,66
16645,3215011,0,1,0,0,4891.07,1,1991-09-01,733,1,1,0,0,1,80,68
89924,3215011,0,1,0,0,4891.07,0,2001-09-01,444,1,1,1,1,1,11,56
9250,3215062,1,0,0,0,5623.23,1,1945-09-01,215,1,1,1,0,0,12,37
84011,3213011,0,1,0,0,6293.17,1,1965-09-01,875,1,1,1,1,1,65,62
85176,3213032,1,0,0,0,8185.96,1,1948-09-01,191,0,1,0,1,0,16,64
86754,3213032,1,0,0,0,8185.96,1,2001-09-01,211,0,1,0,1,1,11,70
87829,3213032,1,0,0,0,8185.96,1,1948-09-01,168,1,1,0,1,1,13,50
61931,3213042,1,0,0,0,5853.41,1,1999-03-26,159,1,1,1,0,1,19,64
86826,3213042,1,0,0,0,5853.41,1,1999-09-01,110,0,1,1,0,1,13,60
262640,3213042,1,0,0,0,5853.41,1,2017-09-01,145,0,1,0,0,1,13,68
42914,3213052,1,0,0,0,9342.43,1,1946-09-01,221,1,1,1,0,1,18,72
46664,3213052,1,0,0,0,9342.43,1,1945-09-01,317,1,1,0,0,1,21,47
19067,3213021,0,1,0,0,5073.76,1,1956-09-01,524,1,1,0,1,1,82,53
272773,3213021,0,1,0,0,5073.76,1,2020-09-01,475,0,1,0,0,1,31,68
9294,3213062,1,0,0,0,5990.21,0,1996-01-01,88,1,1,0,0,1,12,50
9296,3213062,1,0,0,0,5990.21,0,1996-01-01,129,1,1,0,0,1,16,32
9297,3213062,1,0,0,0,5990.21,1,1996-01-01,129,1,1,1,0,1,16,42
9299,3213062,1,0,0,0,5990.21,0,1996-01-01,127,1,1,1,0,0,11,47
4644,3217011,0,1,0,0,5013.17,1,1945-09-01,469,1,1,1,0,0,57,65
4831,3217011,0,1,0,0,5013.17,1,1966-09-01,696,1,1,0,0,1,84,54
12523,3217011,0,1,0,0,5013.17,1,1994-09-01,481,1,1,0,0,1,41,70
196283,3217011,0,1,0,0,5013.17,1,2017-09-01,282,1,1,0,0,1,15,65
52456,3217052,1,0,0,0,5639.36,1,1992-09-01,175,1,1,0,0,0,30,44
133698,3217052,1,0,0,0,5639.36,1,2017-09-01,151,1,1,0,0,1,13,41
133699,3217052,1,0,0,0,5639.36,1,2017-09-01,280,1,1,0,0,1,22,41
133700,3217052,1,0,0,0,5639.36,1,2017-09-01,179,0,1,1,0,1,14,44
133706,3217052,1,0,0,0,5639.36,1,2017-09-01,222,1,1,0,0,1,19,69
71943,3218032,1,0,0,0,5009.61,1,1946-09-05,332,1,1,0,0,1,35,45
49676,3263011,0,1,0,0,14753.11,1,1945-09-01,235,1,1,1,0,1,21,67
79982,3263011,0,1,0,0,14753.11,1,1945-09-01,827,1,1,0,1,1,72,71
79996,3263011,0,1,0,0,14753.11,1,1962-09-01,933,1,1,0,1,1,82,70
80929,3263011,0,1,0,0,14753.11,1,1946-09-01,189,0,1,1,1,0,32,75
80930,3263011,0,1,0,0,14753.11,1,1963-09-01,673,1,1,0,1,1,76,63
90200,3216022,1,0,0,0,5328.23,1,1945-09-03,239,1,1,1,0,1,16,60
22437,3216042,1,0,0,0,5474.57,0,1999-09-01,191,0,1,1,0,1,24,47
68401,3216052,1,0,0,0,5784.19,1,1995-09-01,373,1,1,0,0,1,30,59
40668,3216011,0,1,0,0,5124.45,1,1985-05-31,413,1,1,0,0,1,20,72
41104,3216011,0,1,0,0,5124.45,1,1967-09-01,222,1,1,0,1,0,16,56
43638,3216011,0,1,0,0,5124.45,1,1975-12-15,240,1,0,0,0,1,16,57
262230,3216011,0,1,0,0,5124.45,0,2017-09-01,618,0,1,0,1,1,80,56
72708,3216062,1,0,0,0,5072.35,1,1946-09-01,135,0,1,0,0,1,12,54
34556,0201011,0,1,0,0,5199.18,1,1977-01-01,383,1,1,1,0,1,19,63
34554,0201011,0,1,0,0,5199.18,1,1977-01-01,745,1,1,0,1,1,93,66
34518,0201011,0,1,0,0,5199.18,1,1977-07-01,589,1,1,1,1,1,23,71
111598,0201011,0,1,0,0,5199.18,1,2013-03-11,258,1,1,0,0,1,22,83
38803,0201011,0,1,0,0,5199.18,1,1986-09-01,650,1,1,1,1,1,53,76
38801,0201011,0,1,0,0,5199.18,1,1976-01-01,552,1,1,0,1,1,21,49
20889,0201022,1,0,0,0,5434.29,1,1983-03-23,157,0,1,0,0,1,10,68
20932,0201022,1,0,0,0,5434.29,1,1983-03-23,217,0,1,0,0,0,17,48
88722,0201032,1,0,0,0,7971.48,1,1947-04-01,377,1,1,1,0,1,35,54
72000,0201052,1,0,0,0,6437.78,0,1999-09-01,131,1,1,1,0,0,10,57
123256,0201052,1,0,0,0,6437.78,0,1999-09-01,173,0,1,0,0,1,38,59
123062,0201052,1,0,0,0,6437.78,0,1999-09-01,310,0,1,0,0,1,37,62
72065,0201052,1,0,0,0,6437.78,0,1999-09-01,106,1,1,0,0,1,15,43
74899,0201062,1,0,0,0,5145.14,0,1987-09-01,175,0,1,0,0,1,18,69
75053,0201062,1,0,0,0,5145.14,1,1987-09-01,203,0,1,1,0,1,11,72
8117,0202011,0,1,0,0,5255.87,1,1965-09-04,772,1,0,0,1,1,71,71
8116,0202011,0,1,0,0,5255.87,0,1975-09-01,660,1,1,1,1,1,76,67
8115,0202011,0,1,0,0,5255.87,1,1948-09-02,534,1,1,1,1,1,47,52
73075,0202021,0,1,0,0,4831.6,1,1969-09-11,699,1,1,1,1,1,130,74
73077,0202021,0,1,0,0,4831.6,1,1962-10-26,627,1,1,0,1,1,58,59
64260,0202021,0,1,0,0,4831.6,1,1996-09-01,370,1,1,1,1,1,35,48
121868,0202052,1,0,0,0,5267.8,0,1946-09-01,132,0,1,1,0,1,11,55
121950,0202052,1,0,0,0,5267.8,1,1945-10-30,142,0,1,1,1,1,19,67
73094,0202052,1,0,0,0,5267.8,1,2001-09-03,229,0,1,0,1,1,24,67
23237,0202041,0,1,0,0,5181.64,1,1999-09-01,457,0,1,1,1,0,49,52
72951,0202062,1,0,0,0,5894.56,0,1975-12-15,499,1,1,0,0,1,41,54
72954,0202062,1,0,0,0,5894.56,1,1985-05-08,169,0,0,1,1,1,26,46
22675,0204032,1,0,0,0,5859.79,1,1977-08-22,185,0,1,0,0,0,18,59
22352,0203011,0,1,0,0,5832.63,1,1980-09-01,756,1,1,1,1,1,17,75
22355,0203011,0,1,0,0,5832.63,1,1987-09-01,596,1,0,0,1,1,74,71
22348,0203011,0,1,0,0,5832.63,1,1970-09-01,523,1,1,1,1,1,67,62
22349,0203011,0,1,0,0,5832.63,1,1989-09-01,801,1,1,0,1,1,91,70
196277,0203011,0,1,0,0,5832.63,1,2017-09-01,316,1,1,1,0,1,84,66
196278,0203011,0,1,0,0,5832.63,1,2017-09-01,168,1,0,1,1,1,92,64
196276,0203011,0,1,0,0,5832.63,1,2017-09-01,269,1,1,1,1,1,184,69
8918,0203022,1,0,0,0,6043.21,0,2001-09-01,199,0,1,0,0,0,24,82
10013,0203022,1,0,0,0,6043.21,1,1994-07-15,157,1,1,1,0,1,15,61
8920,0203022,1,0,0,0,6043.21,1,2000-01-01,171,1,1,1,0,1,18,48
5488,0203032,1,0,0,0,11854.23,1,1986-02-26,209,1,1,1,1,1,26,81
5478,0203032,1,0,0,0,11854.23,1,1975-12-15,314,0,1,0,1,1,35,60
68639,0203042,1,0,0,0,6616.51,1,1993-05-30,359,0,1,1,1,1,47,54
86168,0203052,1,0,0,0,5732.01,1,1945-10-27,214,0,1,0,0,0,15,47
13777,0203062,1,0,0,0,8050.83,1,2001-09-01,221,1,1,0,0,1,13,58
62449,0205011,0,1,0,0,5415.57,1,1996-09-01,605,1,1,0,1,1,66,63
62448,0205011,0,1,0,0,5415.57,1,1996-09-01,120,1,1,1,0,1,13,43
62450,0205011,0,1,0,0,5415.57,1,1996-09-01,696,1,1,0,1,1,66,72
262465,0205011,0,1,0,0,5415.57,1,2017-09-01,271,1,1,0,0,1,52,66
19089,0205032,1,0,0,0,7035.73,1,1945-10-01,155,0,1,1,0,0,18,64
90290,0205032,1,0,0,0,7035.73,1,1945-10-15,235,0,1,1,0,1,18,67
91786,0205042,1,0,0,0,5833.68,1,1996-01-01,124,0,1,0,0,0,13,69
31475,0205052,1,0,0,0,5732.21,1,1945-11-05,53,0,1,0,1,1,14,57
16134,0205062,1,0,0,0,6170.38,1,1999-09-01,185,1,1,0,0,1,19,36
58772,0261011,0,1,0,0,6893.44,1,1974-09-01,544,1,1,0,0,1,43,77
57858,0261011,0,1,0,0,6893.44,1,1969-09-01,532,1,1,0,1,0,63,54
63480,0261011,0,1,0,0,6893.44,1,1960-09-01,402,1,1,0,0,1,35,52
57882,0261011,0,1,0,0,6893.44,1,1946-09-01,773,1,1,0,0,1,46,86
59633,0261011,0,1,0,0,6893.44,1,1957-09-01,687,1,1,1,0,1,94,78
80185,0261011,0,1,0,0,6893.44,1,1945-09-01,317,1,1,0,0,1,36,62
57883,0261011,0,1,0,0,6893.44,1,1946-09-01,199,0,1,0,0,1,20,45
61299,0261011,0,1,0,0,6893.44,1,1991-09-01,1331,1,1,0,0,1,142,82
48087,0261011,0,1,0,0,6893.44,1,1960-09-01,495,1,1,0,0,1,27,61
196221,0261011,0,1,0,0,6893.44,1,2017-09-01,126,0,1,1,1,1,17,81
70299,0261011,0,1,0,0,6893.44,1,1953-09-01,471,1,0,0,0,1,44,52
108866,0207011,0,1,0,0,5176.66,1,1945-09-01,616,1,1,1,1,1,64,62
108860,0207011,0,1,0,0,5176.66,1,1946-09-01,672,1,1,1,0,1,99,65
60744,0207022,1,0,0,0,5645.78,1,1986-09-01,143,1,1,0,1,1,14,70
57235,0207022,1,0,0,0,5645.78,1,1986-09-01,340,1,1,1,1,1,19,72
61783,0207042,1,0,0,0,5123.31,1,1946-09-01,303,0,1,1,0,1,31,50
89094,0206052,1,0,0,0,5087.89,1,1945-09-01,276,1,1,0,1,1,19,47
121872,0206062,1,0,0,0,5265.8,0,1999-03-10,109,1,0,0,0,0,11,42
122029,0206062,1,0,0,0,5265.8,1,1999-03-10,333,0,1,0,0,1,20,55
68561,0206011,0,1,0,0,8486.22,1,1996-01-01,433,1,1,1,0,1,51,81
84372,0206021,0,1,0,0,4805.62,0,1945-09-06,444,1,1,1,1,1,50,67
84373,0206021,0,1,0,0,4805.62,1,1958-09-01,253,1,1,0,0,1,31,58
110381,0206072,1,0,0,0,5185.67,1,1945-09-01,279,1,1,1,1,1,17,59
110382,0206072,1,0,0,0,5185.67,1,1945-09-01,377,1,1,1,1,1,23,63
47108,0206031,0,1,0,0,5247.4,1,1945-09-01,230,1,1,0,1,1,41,65
83607,0206082,1,0,0,0,5837.4,1,1990-06-28,457,0,1,1,1,1,21,75
263974,0206092,1,0,0,0,5708.06,0,2017-09-01,108,0,1,0,0,1,40,54
82340,0206041,0,1,0,0,7457.53,1,1945-09-01,268,0,1,0,0,1,19,61
79292,0206041,0,1,0,0,7457.53,1,1984-09-01,248,0,1,0,0,1,23,54
20075,0208011,0,1,0,0,7139.34,1,1962-09-01,335,0,1,0,1,1,27,69
122998,0208031,0,1,0,0,5745.98,1,2005-09-01,482,0,1,0,1,1,55,65
49704,0208021,0,1,0,0,4981.36,1,1993-09-01,363,1,1,1,0,1,61,65
26087,0208021,0,1,0,0,4981.36,1,1962-09-01,321,0,1,1,1,1,34,60
196316,0208021,0,1,0,0,4981.36,1,2017-09-01,281,1,1,1,0,1,61,64
49557,0208021,0,1,0,0,4981.36,1,1991-09-07,295,1,1,1,1,1,30,64
262674,0208021,0,1,0,0,4981.36,1,2017-09-01,236,0,1,1,1,1,39,60
47120,0208072,1,0,0,0,5604.61,1,1990-09-01,172,0,1,1,1,1,17,53
52495,0208072,1,0,0,0,5604.61,0,1990-09-01,269,0,1,0,1,1,31,56
52438,0208072,1,0,0,0,5604.61,1,1990-09-01,164,1,1,1,0,1,19,71
47628,0208072,1,0,0,0,5604.61,1,2011-09-01,211,1,1,1,1,1,20,57
58624,0208072,1,0,0,0,5604.61,1,1990-09-01,162,1,1,1,1,1,25,49
122528,0208092,1,0,0,0,7670.97,1,1999-09-01,135,0,1,1,1,1,17,66
79949,0208041,0,1,0,0,4657.28,1,1999-09-01,357,1,1,0,1,1,54,50
89626,0208041,0,1,0,0,4657.28,1,1999-09-01,193,0,1,0,0,1,16,50
79952,0208041,0,1,0,0,4657.28,1,1999-09-01,805,1,1,0,1,1,73,63
52916,0208112,1,0,0,0,5486.86,1,1992-01-01,232,0,1,1,1,1,29,58
9351,0208112,1,0,0,0,5486.86,1,1992-01-01,200,0,0,0,0,1,28,42
9582,0208112,1,0,0,0,5486.86,0,1992-01-01,190,0,1,1,0,1,16,55
90931,0208051,0,1,0,0,7329.85,1,1958-09-01,377,1,1,0,0,1,34,69
10010,0262011,0,1,0,0,6732.13,1,1945-09-04,538,1,1,0,0,0,50,38
17335,0262011,0,1,0,0,6732.13,1,1946-09-16,667,1,1,1,1,0,61,61
6792,0262011,0,1,0,0,6732.13,1,1946-09-01,443,1,1,0,1,1,46,55
4440,0262011,0,1,0,0,6732.13,1,1979-08-01,815,1,1,0,1,1,106,67
6715,0262011,0,1,0,0,6732.13,1,1982-09-01,1108,1,1,0,1,1,129,65
4007,0262011,0,1,0,0,6732.13,1,1956-08-31,628,1,1,0,1,0,69,72
8037,0262011,0,1,0,0,6732.13,1,1990-08-21,611,0,1,0,1,1,60,74
8314,0262011,0,1,0,0,6732.13,1,1961-09-01,536,1,1,0,1,0,50,66
7960,0262011,0,1,0,0,6732.13,1,1967-07-22,666,1,1,0,1,1,50,72
109552,0262011,0,1,0,0,6732.13,1,1993-09-01,942,0,1,1,1,1,78,66
3772,0262011,0,1,0,0,6732.13,1,1946-01-14,355,1,1,0,1,1,32,36
133562,0262011,0,1,0,0,6732.13,1,2017-09-01,157,0,1,0,1,1,20,32
63490,0209011,0,1,0,0,4521.56,1,1986-02-17,692,1,1,1,1,1,72,70
63485,0209011,0,1,0,0,4521.56,1,1962-09-01,489,1,1,1,1,1,40,56
104744,0209022,1,0,0,0,5901.24,0,1946-09-01,138,1,1,0,0,0,12,46
87243,0209022,1,0,0,0,5901.24,1,1999-09-01,180,0,1,1,1,1,20,56
59841,0209032,1,0,0,0,6392.68,1,1999-09-01,144,1,1,0,0,1,15,48
73113,0209032,1,0,0,0,6392.68,1,1999-09-01,135,0,1,1,1,1,13,40
56237,0209042,1,0,0,0,6102.72,1,1983-03-14,135,0,1,1,1,1,14,61
262458,0209042,1,0,0,0,6102.72,0,2017-09-01,246,1,1,1,1,1,17,68
91355,0209052,1,0,0,0,7444.39,1,1945-09-01,385,0,1,1,1,1,44,56
110548,0209062,1,0,0,0,5113.91,0,1960-09-01,463,1,1,1,1,1,37,58
110365,0209062,1,0,0,0,5113.91,0,1945-09-01,145,0,1,1,1,1,12,66
12461,0209082,1,0,0,0,5845.09,0,1999-09-01,176,1,1,0,1,1,14,46
84444,0210011,0,1,0,0,4649.48,1,1945-09-01,560,1,1,0,1,1,28,73
63987,0210011,0,1,0,0,4649.48,0,1999-09-01,419,0,1,0,1,1,27,68
84445,0210011,0,1,0,0,4649.48,1,1946-09-01,57,1,1,1,1,1,13,51
84447,0210011,0,1,0,0,4649.48,1,1999-09-01,613,1,1,0,1,1,66,70
54449,0210042,1,0,0,0,5238.62,1,1946-02-01,120,0,0,0,0,1,14,50
121368,0210072,1,0,0,0,5279.63,1,1999-09-01,248,1,1,1,0,1,14,58
118688,0210072,1,0,0,0,5279.63,1,2013-09-01,109,1,1,1,1,1,13,53
86188,0210021,0,1,0,0,8406.2,1,1995-12-22,356,0,1,0,1,1,32,68
10078,0211011,0,1,0,0,5913.21,0,1979-09-01,696,1,1,0,0,1,67,75
10079,0211011,0,1,0,0,5913.21,1,1984-09-01,677,1,1,0,1,0,63,72
10080,0211011,0,1,0,0,5913.21,0,1988-09-01,913,1,1,1,0,1,131,77
107150,0211011,0,1,0,0,5913.21,0,1967-09-01,548,1,1,1,1,0,37,80
10075,0211011,0,1,0,0,5913.21,0,1970-09-01,483,1,1,0,0,1,32,56
88406,0211011,0,1,0,0,5913.21,1,1975-09-01,670,1,1,0,0,1,62,76
10077,0211011,0,1,0,0,5913.21,1,1976-09-01,648,1,1,0,1,1,58,69
107054,0211011,0,1,0,0,5913.21,1,1973-09-01,251,1,1,0,0,1,81,69
262504,0211011,0,1,0,0,5913.21,1,2017-09-01,387,1,1,1,1,1,53,81
107394,0211011,0,1,0,0,5913.21,0,2005-09-01,261,0,1,1,1,1,35,95
107091,0211011,0,1,0,0,5913.21,0,1970-09-10,579,1,1,1,0,1,53,74
89639,0211022,1,0,0,0,7490.67,1,1945-10-01,193,0,1,0,0,0,25,71
89643,0211022,1,0,0,0,7490.67,1,1957-09-02,187,1,1,0,0,1,14,42
89640,0211022,1,0,0,0,7490.67,1,1948-09-01,225,1,1,0,0,1,15,57
59749,0211022,1,0,0,0,7490.67,1,1989-09-01,201,1,0,1,0,1,16,63
89641,0211022,1,0,0,0,7490.67,1,1946-09-02,216,1,1,0,0,0,13,75
91192,0211032,1,0,0,0,9164.89,1,1945-12-15,430,1,1,1,1,1,32,61
90278,0211032,1,0,0,0,9164.89,1,1947-03-01,302,1,1,0,1,1,33,67
7169,0213012,1,0,0,0,5537.4,1,1975-12-15,376,1,1,1,0,1,36,61
10315,0213022,1,0,0,0,6019.73,1,1985-05-08,327,1,1,1,1,1,22,50
17658,0213022,1,0,0,0,6019.73,1,1975-12-15,315,0,1,0,1,1,20,44
14442,0213022,1,0,0,0,6019.73,1,1985-05-08,155,1,1,1,1,1,14,54
61454,0214032,1,0,0,0,7625.71,1,1945-09-15,558,1,1,1,1,1,49,68
61455,0214032,1,0,0,0,7625.71,1,1945-09-01,200,1,1,1,0,1,22,60
52338,0214042,1,0,0,0,5846.16,1,1975-09-01,292,0,1,0,0,1,44,52
52336,0214042,1,0,0,0,5846.16,1,1945-09-03,161,0,1,1,0,1,15,46
85567,0214011,0,1,0,0,5141.49,0,1999-09-01,610,1,1,1,1,0,54,53
85568,0214011,0,1,0,0,5141.49,1,1999-09-01,637,1,1,1,1,1,54,69
85569,0214011,0,1,0,0,5141.49,0,1999-09-01,838,0,1,1,1,1,120,74
85570,0214011,0,1,0,0,5141.49,0,1970-09-01,477,1,1,1,1,1,39,68
85571,0214011,0,1,0,0,5141.49,0,1999-09-01,268,1,1,0,1,0,21,71
196217,0214011,0,1,0,0,5141.49,1,2017-09-01,401,1,1,1,0,1,39,35
196261,0214011,0,1,0,0,5141.49,0,2017-09-01,572,1,0,1,0,1,29,85
18765,0214011,0,1,0,0,5141.49,1,1994-12-02,294,1,1,1,0,1,17,52
23029,0214062,1,0,0,0,5828.09,1,1984-12-31,207,1,1,1,1,1,12,55
8183,0214062,1,0,0,0,5828.09,1,1984-08-31,142,1,1,1,1,0,10,64
18823,0214062,1,0,0,0,5828.09,1,1984-12-31,244,0,1,1,0,0,36,68
20249,0214062,1,0,0,0,5828.09,1,1992-09-01,117,0,1,1,1,1,13,39
22906,0214062,1,0,0,0,5828.09,1,1984-12-31,266,1,1,0,1,0,25,57
53310,0215022,1,0,0,0,6499.15,1,1945-10-20,218,1,1,1,1,1,21,59
41398,0215022,1,0,0,0,6499.15,1,1945-09-01,224,0,1,0,1,1,24,55
263066,0215011,0,1,0,0,5172.48,1,2017-09-01,240,0,1,1,1,1,127,60
263064,0215011,0,1,0,0,5172.48,0,2017-09-01,260,1,0,0,1,1,140,66
263028,0215011,0,1,0,0,5172.48,1,2017-09-01,313,1,1,0,1,1,58,72
105024,0215042,1,0,0,0,6844.5,0,1950-09-01,96,0,1,1,1,1,11,56
105023,0215042,1,0,0,0,6844.5,1,1946-09-01,383,0,1,0,1,1,44,73
105025,0215042,1,0,0,0,6844.5,0,1946-09-01,81,1,1,1,1,0,10,54
105034,0215042,1,0,0,0,6844.5,0,1945-09-01,345,1,1,1,1,1,40,67
86132,0216022,1,0,0,0,6161.47,1,1999-09-01,311,1,1,1,1,1,44,53
42747,0216032,1,0,0,0,10545.9,0,1999-09-01,140,0,1,1,0,1,15,48
84899,0216032,1,0,0,0,10545.9,1,1999-03-12,387,1,1,1,0,1,45,57
71953,0216062,1,0,0,0,7566.41,1,1986-02-26,162,1,1,0,0,1,16,53
84545,0216062,1,0,0,0,7566.41,1,1946-09-01,346,0,1,0,1,0,37,64
31496,0217012,1,0,0,0,4996.83,1,1978-01-10,157,0,1,0,1,0,13,79
91249,0217012,1,0,0,0,4996.83,1,1986-09-01,164,0,1,1,1,1,15,56
17301,0217022,1,0,0,0,5277.58,1,1987-09-01,236,0,1,1,1,1,33,49
114469,0217032,1,0,0,0,4577.55,1,1946-09-02,310,0,1,1,0,1,31,45
56401,0220042,1,0,0,0,6467.88,1,1999-09-01,371,0,1,1,1,1,14,79
55597,0220042,1,0,0,0,6467.88,0,1999-09-01,270,0,1,1,1,1,27,72
56322,0220042,1,0,0,0,6467.88,0,1999-09-01,362,1,0,0,1,0,16,87
56324,0220042,1,0,0,0,6467.88,1,1999-09-01,253,0,1,1,1,0,25,68
111195,0220052,1,0,0,0,6749.5,1,1996-09-01,148,1,1,0,1,0,18,41
111193,0220052,1,0,0,0,6749.5,1,1996-09-01,373,0,1,0,1,1,29,50
5076,0265011,0,1,0,0,7334.88,1,2001-09-01,530,1,1,0,1,1,68,47
9202,0265011,0,1,0,0,7334.88,1,1991-09-07,459,1,0,0,1,1,73,62
9506,0265011,0,1,0,0,7334.88,0,1991-09-07,377,0,1,0,0,1,54,53
10999,0265011,0,1,0,0,7334.88,1,1991-09-07,618,0,1,1,0,1,70,51
6751,0265011,0,1,0,0,7334.88,1,1991-09-07,553,1,1,0,0,1,61,48
8764,0265011,0,1,0,0,7334.88,1,1991-09-07,308,1,1,0,0,1,27,50
11034,0265011,0,1,0,0,7334.88,0,1991-09-07,167,0,1,0,0,1,21,44
9671,0265011,0,1,0,0,7334.88,1,1991-09-07,620,1,0,0,1,1,84,68
9026,0265011,0,1,0,0,7334.88,1,1991-09-07,410,1,1,0,1,1,45,43
6924,0265011,0,1,0,0,7334.88,0,1991-09-07,339,0,1,0,0,1,35,46
8822,0265011,0,1,0,0,7334.88,1,1991-09-07,288,0,1,0,1,1,47,33
10794,0265011,0,1,0,0,7334.88,1,1991-09-07,785,0,1,0,1,1,93,65
11065,0265011,0,1,0,0,7334.88,0,1994-09-01,844,0,1,0,1,1,83,73
18966,0221011,0,1,0,0,5103.93,1,1945-10-03,419,0,1,0,1,1,71,49
16724,0221011,0,1,0,0,5103.93,1,1991-09-07,196,0,1,1,0,1,24,45
18819,0221011,0,1,0,0,5103.93,1,1973-09-01,399,1,1,1,1,1,37,53
72307,0221042,1,0,0,0,7718.65,1,1979-11-01,429,0,1,0,0,1,46,54
12645,0221021,0,1,0,0,5320.08,1,1996-09-01,343,0,1,0,1,1,26,48
111132,0221072,1,0,0,0,5185.34,1,1999-09-01,309,1,1,1,1,1,28,53
84686,0221031,0,1,0,0,6890.76,1,1977-02-26,404,1,1,0,0,1,35,66
84166,0221082,1,0,0,0,6019.61,0,2011-09-01,233,1,0,0,1,1,26,65
104898,0221082,1,0,0,0,6019.61,0,1999-09-01,309,1,1,1,1,1,17,65
14844,0264011,0,1,0,0,8039.0,1,1977-01-01,1209,0,1,1,1,1,87,77
14606,0264011,0,1,0,0,8039.0,1,1994-09-01,1013,1,1,1,1,1,49,89
21530,0264011,0,1,0,0,8039.0,1,1947-09-01,1229,0,1,1,1,1,123,78
21509,0264011,0,1,0,0,8039.0,1,1946-09-01,1082,0,1,1,1,1,91,87
20994,0264011,0,1,0,0,8039.0,1,1948-09-01,659,0,1,1,1,1,71,85
21026,0264011,0,1,0,0,8039.0,1,1964-09-01,659,0,1,1,1,1,42,86
14988,0264011,0,1,0,0,8039.0,1,1954-09-01,598,0,1,1,1,1,67,78
